Partner_id,Partner_name,Phone_number,City,Vehicle_type,Rating,Join_date
DP09826,Charlotte,9159854825,Mumbai,Scooter,1.1,7/2/2019
DP10333,Mason,9617117650,Mumbai,Scooter,4.3,11/15/2022
DP26473,Lucas,7818135863,Mumbai,Scooter,4.9,11/11/2020
DP22190,Sophia,9204305255,Mumbai,Scooter,1,10/20/2023
DP09342,Isabella,7458598764,Pune,Scooter,1.2,1/13/2021
DP37403,Sophia,7463985613,Kolkata,Bike,2.4,12/8/2021
DP30228,Alexander,7653579444,Kolkata,Scooter,4.5,11/18/2019
DP41799,Amelia,8344930541,Chennai,Scooter,2.7,7/18/2021
DP21848,Sophia,8635176425,Ahmedabad,Bike,4.7,3/18/2023
DP30107,Emma,8205731299,Bangalore,Scooter,2,8/17/2022
DP00124,Mason,8330164776,Kolkata,Bike,3.5,8/16/2024
DP46504,Charlotte,7631975629,Hyderabad,Bike,3.2,2/22/2023
DP43136,Olivia,9222118181,Hyderabad,Scooter,2.7,8/27/2022
DP00865,Liam,8245923463,Ahmedabad,Scooter,1.9,5/21/2021
DP26857,Emma,8702111352,Ahmedabad,Scooter,3.1,8/5/2019
DP10094,Ethan,8430154375,Bangalore,Scooter,3.7,7/17/2024
DP05793,Noah,9297920391,Pune,Bike,3.8,4/11/2020
DP06850,Olivia,9475868959,Ahmedabad,Bike,4.3,11/4/2023
DP22153,Olivia,9548979315,Delhi,Scooter,3.2,7/2/2023
DP40464,Ava,9943893539,Kolkata,Bike,3.2,3/13/2023
DP29989,Charlotte,8958024035,Delhi,Scooter,1.9,8/28/2021
DP05433,Noah,9826865031,Kolkata,Scooter,5,8/14/2023
DP14857,Charlotte,7221926513,Delhi,Scooter,1.2,4/12/2023
DP33745,Alexander,7422683302,Chennai,Scooter,4.8,5/13/2021
DP06723,Isabella,9648170888,Kolkata,Scooter,2.5,12/24/2019
DP26722,Adam,7214685616,Kolkata,Scooter,1.9,6/8/2020
DP34468,Isabella,8415703785,Pune,Scooter,1.5,1/15/2023
DP24545,Adam,8095630500,Chennai,Scooter,2.3,12/27/2022
DP00004,Alexander,7893546993,Pune,Bike,1.3,3/11/2020
DP26887,Sophia,8693589546,Pune,Bike,3.1,11/6/2020
DP46760,Ethan,7742555231,Pune,Bike,3.5,9/16/2023
DP48321,Liam,8942498463,Bangalore,Bike,3.9,11/24/2020
DP31520,Noah,9407286157,Pune,Scooter,2.4,9/28/2019
DP20025,Noah,8422491633,Ahmedabad,Bike,3.3,8/23/2021
DP21958,Sophia,9221459160,Bangalore,Bike,4.2,5/17/2024
DP04785,Alexander,8212343985,Bangalore,Scooter,4.8,12/21/2024
DP01417,Isabella,7592463624,Mumbai,Bike,4,1/8/2023
DP09002,Ethan,9112638487,Ahmedabad,Scooter,4.6,9/6/2023
DP21218,Ethan,9609279746,Mumbai,Scooter,3.3,9/3/2022
DP01011,Olivia,9975041583,Bangalore,Scooter,4.7,12/10/2020
DP19042,Sophia,9087122909,Delhi,Scooter,1.4,2/15/2019
DP17658,Mason,7564409922,Hyderabad,Scooter,1.5,3/15/2022
DP16797,James,8156982119,Delhi,Scooter,3.2,1/21/2023
DP36688,Alexander,7136074424,Hyderabad,Bike,1.8,5/17/2023
DP14846,Lucas,8337092637,Mumbai,Bike,4.4,10/4/2019
DP21412,Adam,7399853503,Ahmedabad,Bike,2.5,3/15/2020
DP37696,Sophia,8592271911,Ahmedabad,Bike,3.8,12/23/2019
DP29392,James,9358852328,Hyderabad,Bike,4.3,3/4/2023
DP44695,Noah,8557207464,Bangalore,Scooter,3.1,12/22/2022
DP27406,Isabella,7663208266,Pune,Bike,4.1,9/8/2020
DP10163,Mia,8054400246,Ahmedabad,Scooter,4.7,11/27/2021
DP00159,Ethan,9746672869,Chennai,Bike,4.5,2/3/2023
DP02172,Ethan,7113509688,Mumbai,Scooter,4.9,7/28/2023
DP20185,Mia,9157867551,Delhi,Scooter,3.8,9/10/2019
DP18819,Isabella,7634079583,Mumbai,Scooter,1.6,4/15/2023
DP19122,Adam,9831074884,Delhi,Scooter,1.2,5/15/2020
DP15611,Alexander,7948984084,Hyderabad,Scooter,5,1/11/2019
DP28909,Lucas,7582255690,Chennai,Bike,3.6,3/14/2023
DP27160,Isabella,7469523164,Pune,Bike,3.8,6/10/2021
DP38875,Liam,8936060454,Mumbai,Scooter,3,9/20/2022
DP31700,Adam,7350344737,Chennai,Scooter,1.6,11/27/2024
DP22453,Liam,8021675019,Ahmedabad,Scooter,3.3,4/19/2022
DP28567,Sophia,8654700631,Ahmedabad,Bike,3.4,10/18/2020
DP00091,Adam,7447919394,Pune,Bike,2,3/21/2024
DP40069,Noah,9141267043,Hyderabad,Bike,4,4/5/2019
DP43354,Emma,8106077078,Ahmedabad,Scooter,2.2,7/23/2023
DP36710,Mason,9396446317,Bangalore,Scooter,3.4,5/4/2020
DP07907,Ethan,8624497011,Bangalore,Scooter,5,8/25/2024
DP09032,Olivia,9500862876,Ahmedabad,Scooter,2.6,11/2/2022
DP10089,Isabella,7344653195,Bangalore,Bike,4.2,12/6/2019
DP19966,Alexander,8642546543,Delhi,Scooter,5,3/11/2019
DP43703,Mason,9923240994,Kolkata,Bike,4,10/5/2019
DP28785,James,9927552863,Chennai,Scooter,2.2,10/2/2022
DP21592,Ava,9746013893,Mumbai,Scooter,3.7,11/21/2024
DP13510,James,7416269193,Mumbai,Scooter,2.5,6/21/2024
DP19641,James,8117018267,Hyderabad,Bike,1,5/6/2020
DP21202,Charlotte,7617699716,Kolkata,Scooter,4.4,10/10/2023
DP41201,Sophia,7409028252,Kolkata,Scooter,2.3,1/9/2021
DP37851,Mason,7500671207,Hyderabad,Bike,4.5,6/11/2022
DP27784,Olivia,9065159328,Chennai,Scooter,1.6,5/23/2021
DP47817,Mia,8087889628,Hyderabad,Bike,1.3,8/13/2023
DP25396,Liam,8221456455,Hyderabad,Scooter,2,9/19/2019
DP49999,Ava,7661070073,Ahmedabad,Scooter,2.8,10/9/2022
DP09893,Charlotte,7360990159,Chennai,Scooter,3.2,4/27/2021
DP34760,Sophia,8642759592,Hyderabad,Bike,2.6,4/28/2024
DP43666,Adam,8716944930,Bangalore,Bike,2.7,1/18/2020
DP26865,Adam,9515912502,Pune,Scooter,2.1,6/10/2023
DP09692,Mason,7740210894,Pune,Bike,4.8,12/24/2023
DP48300,Adam,9010955276,Mumbai,Bike,3.3,6/3/2022
DP00990,Ava,9407091738,Hyderabad,Bike,3.6,10/4/2023
DP19860,Emma,9128546850,Bangalore,Scooter,3.7,1/5/2023
DP43142,Emma,9219114824,Delhi,Bike,3.6,6/6/2019
DP06443,James,9381576205,Mumbai,Bike,4.9,11/4/2021
DP27604,Noah,9808483252,Chennai,Scooter,5,8/8/2023
DP05201,Mia,7684849073,Bangalore,Scooter,1.1,10/19/2020
DP28676,Isabella,7329783129,Hyderabad,Bike,4.3,9/4/2019
DP19754,Lucas,7430025845,Mumbai,Bike,2.4,7/22/2023
DP26463,James,9910520846,Kolkata,Scooter,1.8,6/12/2022
DP34723,Charlotte,8111539059,Pune,Scooter,1.8,9/12/2021
DP16793,Charlotte,8978230093,Delhi,Scooter,1.2,3/24/2019
DP49602,James,7134805024,Hyderabad,Bike,2.2,3/19/2024
DP14807,Charlotte,8406624431,Pune,Scooter,3.6,6/25/2022
DP40900,Olivia,7398584148,Pune,Bike,3.2,4/13/2023
DP37550,Noah,8582264681,Bangalore,Scooter,2.9,5/28/2020
DP33052,Adam,8682507442,Kolkata,Bike,2.9,11/15/2019
DP00921,Emma,8777245316,Bangalore,Bike,2.2,6/27/2021
DP44129,Sophia,9152681940,Pune,Bike,4.1,8/4/2024
DP12635,Mason,8675266501,Pune,Bike,4.4,12/1/2022
DP46347,Ethan,9793175702,Chennai,Bike,3.5,9/1/2021
DP09646,Mason,9825694956,Hyderabad,Bike,1.7,1/10/2024
DP16373,Emma,9305114975,Chennai,Scooter,3.2,6/13/2021
DP01265,Ethan,7505058208,Delhi,Scooter,3.2,9/13/2021
DP07850,Lucas,9969722502,Mumbai,Bike,1.3,5/12/2022
DP17113,Amelia,9599272578,Chennai,Scooter,2.7,11/19/2021
DP09303,Lucas,7801218560,Chennai,Bike,3.8,3/14/2019
DP30828,Lucas,7067297159,Pune,Bike,1.3,4/14/2019
DP13700,Sophia,9427120489,Kolkata,Scooter,3,10/28/2024
DP42048,Charlotte,7625344227,Kolkata,Bike,3,12/15/2022
DP17446,Noah,8915713465,Bangalore,Bike,2.3,10/27/2019
DP45308,Sophia,9229876425,Kolkata,Bike,4.3,1/21/2023
DP13796,Liam,8744936162,Pune,Bike,3,4/1/2020
DP47491,Ava,9863920344,Delhi,Bike,4.6,6/1/2024
DP11953,Isabella,8561061340,Ahmedabad,Bike,4.7,9/4/2019
DP48754,Mason,9442508143,Chennai,Bike,3.4,10/7/2024
DP02427,Ethan,9749146279,Delhi,Scooter,2.5,10/23/2021
DP13580,Emma,7040467145,Chennai,Scooter,2.7,4/6/2022
DP18274,Amelia,7719322250,Bangalore,Scooter,1.8,11/16/2023
DP24549,Lucas,9535509963,Delhi,Scooter,1,1/15/2022
DP08604,Lucas,7136966820,Kolkata,Scooter,4.7,5/11/2020
DP14986,Charlotte,7419687880,Mumbai,Scooter,2.5,2/10/2022
DP43209,Ethan,7019938356,Kolkata,Bike,4.3,7/9/2023
DP19772,Liam,8309232613,Chennai,Scooter,2.9,9/22/2021
DP39804,James,7290167278,Hyderabad,Bike,1.6,9/15/2024
DP30303,Emma,8415799135,Kolkata,Scooter,2.2,11/24/2020
DP23641,Emma,7855412753,Ahmedabad,Bike,3.8,11/11/2024
DP01881,James,8221174590,Hyderabad,Bike,2,11/19/2022
DP39810,Olivia,9511543829,Pune,Bike,2.5,6/2/2019
DP05238,Emma,7810512113,Bangalore,Scooter,3.8,9/27/2021
DP30104,Sophia,9435061274,Delhi,Bike,2,7/1/2023
DP08202,Alexander,8709739678,Ahmedabad,Bike,1,1/26/2024
DP14459,Sophia,8930104093,Ahmedabad,Bike,3.2,9/10/2024
DP49642,Mason,9601434419,Bangalore,Scooter,4.9,5/6/2020
DP04896,Lucas,9883080453,Chennai,Scooter,4,10/5/2024
DP14338,Ava,9413457504,Mumbai,Scooter,3.6,7/4/2020
DP09682,Amelia,9575918841,Delhi,Scooter,2.1,2/22/2019
DP30700,Noah,9685836433,Kolkata,Scooter,4.9,3/26/2022
DP21360,Adam,8654377856,Ahmedabad,Scooter,3.8,6/9/2019
DP26488,Alexander,7248931901,Pune,Scooter,3.5,7/4/2022
DP18406,Mia,7615768720,Kolkata,Bike,3.5,8/2/2021
DP29702,Emma,7504111174,Delhi,Bike,4.4,9/27/2021
DP46295,Mason,7205106287,Delhi,Bike,1.3,11/10/2020
DP20032,James,7634528694,Bangalore,Scooter,4.8,6/12/2024
DP34352,Mia,9832883786,Kolkata,Scooter,4.8,11/9/2023
DP30966,Mia,7329517045,Mumbai,Bike,4.7,1/12/2021
DP22948,James,9321476717,Chennai,Bike,2.4,5/3/2024
DP24780,Isabella,7179568035,Pune,Bike,1.4,1/18/2019
DP33057,Charlotte,8380586204,Delhi,Scooter,1,9/15/2019
DP39624,Charlotte,7700137930,Hyderabad,Bike,1.8,3/24/2019
DP26034,Mia,7808980497,Ahmedabad,Scooter,1.2,11/20/2023
DP40097,Ethan,8373345263,Chennai,Scooter,2.9,8/19/2021
DP46354,Mia,8440874497,Delhi,Bike,3,3/26/2023
DP41837,Sophia,8808786253,Kolkata,Bike,3.9,8/24/2021
DP48421,Liam,8902449146,Delhi,Bike,1.8,12/22/2023
DP46233,Emma,8327175369,Ahmedabad,Scooter,4.6,10/4/2022
DP39898,Noah,8901214967,Ahmedabad,Bike,4,4/24/2024
DP04200,Mason,9297351385,Chennai,Bike,4,10/3/2023
DP49685,Mason,7499297278,Hyderabad,Bike,4,4/7/2022
DP25795,Noah,8706396104,Delhi,Scooter,4.1,10/5/2021
DP41305,Olivia,9574162164,Mumbai,Scooter,4.7,9/12/2020
DP24096,Mia,9373153594,Bangalore,Scooter,4.7,6/24/2024
DP15774,Mia,7163530548,Kolkata,Bike,1,11/18/2020
DP15961,Mason,7477693553,Delhi,Scooter,1.5,8/2/2019
DP34593,Alexander,7767939392,Chennai,Scooter,4.3,4/13/2023
DP12861,Alexander,7010961974,Chennai,Scooter,2.2,8/23/2023
DP32894,James,9800278662,Mumbai,Scooter,3,2/5/2021
DP14964,James,8364766782,Bangalore,Scooter,1,9/19/2020
DP36143,Sophia,7993232689,Mumbai,Scooter,3.8,11/14/2022
DP42566,Isabella,8296884077,Pune,Bike,1.2,10/25/2024
DP20724,Adam,8691945514,Hyderabad,Bike,3.6,6/25/2019
DP40759,Olivia,8558513238,Kolkata,Scooter,3.1,7/23/2022
DP42320,Sophia,8169788722,Bangalore,Bike,4.3,2/6/2019
DP35783,Liam,8969831275,Hyderabad,Bike,1.8,10/28/2022
DP14006,Adam,9042941586,Bangalore,Scooter,2.9,3/27/2022
DP33463,Alexander,9565649501,Pune,Bike,1.1,11/19/2020
DP07018,Olivia,8537984405,Mumbai,Scooter,1.6,10/23/2023
DP01100,Lucas,7838684034,Kolkata,Bike,4.5,7/14/2019
DP02771,Mason,7855817827,Delhi,Scooter,2.3,5/11/2020
DP35741,Isabella,9868873341,Mumbai,Scooter,1.6,7/12/2021
DP06021,Amelia,8434436443,Hyderabad,Scooter,1.1,1/20/2024
DP37287,Sophia,9729674099,Mumbai,Scooter,2.8,7/15/2019
DP24929,Lucas,8366553738,Pune,Scooter,1.4,10/26/2022
DP21903,Sophia,7934958649,Hyderabad,Bike,4,9/15/2023
DP46507,James,8628182899,Ahmedabad,Scooter,1.3,3/17/2024
DP44754,Olivia,8515727182,Kolkata,Bike,3.5,7/3/2019
DP36944,Noah,7705197659,Hyderabad,Bike,3.2,6/23/2023
DP41800,Sophia,9111536266,Delhi,Bike,2.1,9/22/2024
DP34624,Ava,8232217442,Ahmedabad,Bike,4.7,5/28/2020
DP19402,James,8608729047,Delhi,Bike,3,4/24/2023
DP03408,Mia,7302076652,Pune,Scooter,4,3/9/2021
DP08537,Isabella,8906433893,Bangalore,Scooter,3.8,9/5/2023
DP13517,Olivia,9538661378,Delhi,Bike,4.9,10/7/2022
DP43404,Alexander,9427003833,Chennai,Scooter,1.3,11/1/2023
DP28343,Ava,9399462091,Mumbai,Scooter,4.1,1/1/2020
DP16004,Mia,7828871330,Delhi,Scooter,4.7,2/21/2020
DP11813,Charlotte,8926451058,Kolkata,Bike,1.4,12/10/2019
DP13014,Alexander,8023852010,Hyderabad,Bike,5,10/12/2024
DP34663,Liam,9507219636,Chennai,Bike,2.6,12/12/2020
DP40939,Lucas,7098716807,Kolkata,Scooter,1.2,4/24/2021
DP36296,James,8574928884,Kolkata,Bike,1.3,5/17/2020
DP24373,Noah,7577491111,Hyderabad,Bike,2.1,12/23/2020
DP40513,Mia,8003323177,Ahmedabad,Scooter,2.1,12/19/2019
DP43336,Ava,8567687943,Hyderabad,Bike,4.3,2/20/2024
DP49593,James,8301028023,Bangalore,Bike,2.9,5/28/2019
DP03409,Ethan,9003128933,Kolkata,Bike,4.1,6/26/2020
DP33314,Noah,8821597963,Mumbai,Scooter,2.7,6/18/2022
DP44886,Noah,8801581045,Mumbai,Scooter,2.4,8/17/2021
DP05914,Isabella,8820363739,Ahmedabad,Bike,3.3,11/24/2023
DP15772,Emma,8390918612,Bangalore,Bike,3.7,10/6/2022
DP02924,Isabella,7693639958,Pune,Bike,3.3,10/28/2023
DP10832,Mason,9675924932,Bangalore,Scooter,3.1,3/1/2020
DP07464,Ethan,9093429268,Bangalore,Scooter,3.6,2/5/2019
DP27335,Mia,8892420698,Delhi,Scooter,4.7,6/20/2021
DP15430,Ethan,9365808197,Kolkata,Bike,4.4,4/14/2019
DP19190,Lucas,9721766793,Bangalore,Bike,4.6,3/7/2019
DP21995,Isabella,7287206541,Mumbai,Scooter,4.7,9/9/2023
DP04992,Isabella,7021621602,Hyderabad,Bike,4.2,8/16/2022
DP33215,Adam,9319545810,Delhi,Scooter,2.4,12/7/2020
DP24911,Ethan,7608840067,Pune,Scooter,1.4,10/18/2023
DP28131,Charlotte,7521099688,Mumbai,Scooter,1.7,11/12/2022
DP34554,Mia,8490592738,Kolkata,Bike,4.7,3/21/2023
DP25632,Alexander,7110437210,Hyderabad,Scooter,2.9,6/28/2024
DP32747,Liam,8069180537,Kolkata,Scooter,3.4,4/12/2019
DP39490,Alexander,8464241974,Delhi,Bike,2.3,11/23/2022
DP36104,Olivia,8489098423,Kolkata,Scooter,2.8,9/28/2019
DP05994,James,8287014827,Ahmedabad,Scooter,2.3,2/14/2023
DP20721,Emma,8759327345,Bangalore,Bike,3.6,8/8/2023
DP10247,Ava,7782057646,Ahmedabad,Bike,4.1,9/17/2019
DP09368,Ethan,9682875651,Bangalore,Bike,4,3/11/2023
DP44902,Ethan,9691409594,Ahmedabad,Bike,3.3,9/26/2022
DP27729,Olivia,9488251062,Ahmedabad,Scooter,3.7,4/1/2023
DP42582,Emma,9177852608,Delhi,Scooter,4.6,10/15/2019
DP19026,Lucas,8582465521,Delhi,Scooter,1.9,9/22/2021
DP01079,Mason,7885186867,Kolkata,Bike,3.9,6/16/2019
DP15560,Amelia,9503956358,Ahmedabad,Scooter,5,8/10/2021
DP22657,Ava,7463774666,Kolkata,Scooter,4.8,12/6/2020
DP07144,Isabella,7859911084,Chennai,Scooter,1.9,11/18/2022
DP30601,Liam,9549389276,Mumbai,Scooter,2,2/9/2019
DP22536,Mia,7964327689,Hyderabad,Scooter,1.6,8/16/2020
DP15218,Adam,8153921475,Chennai,Scooter,2.8,10/24/2019
DP00138,Alexander,8228106768,Hyderabad,Bike,1.4,10/20/2022
DP27039,Emma,9146268224,Chennai,Bike,4.1,7/11/2021
DP34830,Emma,7750625510,Pune,Bike,4.6,7/19/2022
DP44254,Emma,8882845280,Ahmedabad,Bike,3.9,3/3/2021
DP32474,Noah,8573521718,Ahmedabad,Scooter,4.7,4/3/2020
DP08936,Sophia,7977059651,Delhi,Scooter,4.5,1/22/2019
DP42154,Olivia,8022580035,Mumbai,Bike,4,7/16/2019
DP05470,Amelia,8445718162,Bangalore,Scooter,1.1,12/11/2020
DP43894,Mason,7534519308,Kolkata,Bike,4.9,10/15/2023
DP08305,Lucas,7103999201,Chennai,Bike,2,5/8/2019
DP32926,Mia,7393170104,Mumbai,Scooter,4.3,10/10/2024
DP36617,Mia,8102795793,Mumbai,Scooter,1.7,5/20/2019
DP16361,Liam,9821564397,Chennai,Scooter,1.1,5/19/2019
DP27915,Alexander,8297776429,Bangalore,Scooter,1.5,6/14/2024
DP28218,Emma,7803161423,Chennai,Bike,3.6,9/21/2023
DP37138,Alexander,7820295171,Ahmedabad,Bike,1.8,3/13/2024
DP45397,Noah,9022388366,Kolkata,Scooter,3.5,3/25/2021
DP38222,Noah,7240089659,Hyderabad,Bike,2.1,7/26/2022
DP36730,Sophia,8320848194,Bangalore,Bike,3.7,3/25/2022
DP29555,Olivia,9014072444,Bangalore,Scooter,3.2,12/26/2019
DP07760,Olivia,8584627273,Pune,Bike,2.5,10/25/2019
DP07975,Ethan,9997911926,Ahmedabad,Bike,4.1,6/9/2019
DP48233,Ava,8094416628,Bangalore,Scooter,3.4,5/3/2022
DP49451,Lucas,9787764233,Chennai,Bike,3.8,6/4/2019
DP27513,Alexander,9095363228,Delhi,Scooter,5,2/1/2023
DP07417,Ava,9284956969,Delhi,Scooter,4.3,1/13/2021
DP22429,Isabella,7691295621,Chennai,Bike,4.8,10/9/2022
DP18128,Adam,9372173963,Mumbai,Scooter,5,12/16/2019
DP08231,Isabella,7215964282,Hyderabad,Scooter,1,9/15/2024
DP36454,Sophia,7289074593,Mumbai,Bike,2.6,1/9/2021
DP28150,Lucas,7486193248,Kolkata,Scooter,1.2,11/20/2019
DP39560,James,7715442323,Chennai,Scooter,3,6/20/2024
DP19447,James,8409741554,Pune,Bike,4.9,12/20/2019
DP24284,Sophia,7979221447,Ahmedabad,Scooter,1.7,6/20/2021
DP49049,Ava,7988329354,Hyderabad,Bike,3.7,6/15/2022
DP42729,Alexander,7557809246,Pune,Bike,3,11/22/2019
DP39343,Ethan,9458627207,Hyderabad,Scooter,2.6,11/23/2021
DP03663,Sophia,8489957358,Bangalore,Scooter,1.7,8/20/2021
DP23960,Noah,8953670025,Bangalore,Scooter,2.9,7/3/2020
DP13486,Ethan,8751586474,Bangalore,Bike,3.5,2/15/2024
DP08163,Olivia,9233428794,Ahmedabad,Bike,3.7,3/9/2021
DP02666,Ava,9232159540,Ahmedabad,Bike,3.8,11/6/2021
DP26382,Noah,9304194871,Delhi,Scooter,3.5,11/28/2019
DP45821,Ethan,9502388462,Mumbai,Bike,2.9,5/11/2022
DP24292,Charlotte,8398409241,Delhi,Scooter,1.7,2/26/2024
DP03050,Sophia,9600355224,Kolkata,Scooter,4.8,1/11/2022
DP12492,Alexander,9985741874,Delhi,Bike,4.4,3/11/2020
DP32652,Mia,7279718431,Mumbai,Scooter,4.5,6/12/2024
DP04076,Ava,9575079396,Kolkata,Scooter,2.2,5/23/2019
DP22947,Sophia,7140519144,Chennai,Scooter,1.8,9/7/2021
DP37284,Ava,8280263738,Hyderabad,Scooter,1,8/15/2024
DP20483,Amelia,7969865239,Mumbai,Scooter,2.1,3/26/2021
DP47071,Mia,7768856714,Ahmedabad,Bike,1.1,1/9/2024
DP19528,Adam,8628022923,Pune,Scooter,2.9,11/3/2022
DP36287,Ethan,7291375412,Hyderabad,Bike,3.4,1/15/2023
DP46225,Sophia,8698789000,Ahmedabad,Bike,3.8,2/23/2021
DP29263,Emma,9173251481,Hyderabad,Scooter,2,3/26/2022
DP18788,Liam,7793003371,Ahmedabad,Bike,3,10/20/2019
DP20740,James,9062672860,Ahmedabad,Bike,3.9,4/11/2024
DP02402,Lucas,8046032771,Bangalore,Scooter,3.7,9/20/2020
DP49159,Ava,7349829098,Mumbai,Bike,3.8,1/7/2024
DP06906,Olivia,8969673615,Pune,Bike,4.3,10/4/2019
DP14021,Ava,9542638142,Mumbai,Scooter,3.1,1/2/2024
DP04955,Noah,7743656311,Bangalore,Scooter,4.6,3/9/2019
DP14962,Amelia,8962432629,Delhi,Scooter,1.4,8/8/2020
DP13596,Mason,7438644706,Hyderabad,Scooter,1.4,5/4/2020
DP14043,Charlotte,8021542072,Bangalore,Bike,2.1,1/13/2024
DP27343,Mia,9961163404,Kolkata,Scooter,4.7,1/12/2019
DP12732,James,8163256599,Mumbai,Scooter,3,4/3/2023
DP19173,Adam,7164743845,Kolkata,Scooter,1.3,12/14/2019
DP35331,Sophia,7961708711,Hyderabad,Scooter,3.5,10/21/2019
DP23569,Mia,8457266989,Chennai,Bike,4,6/26/2021
DP43584,Adam,7441701882,Pune,Scooter,2.2,5/21/2023
DP25310,Noah,9813221715,Pune,Bike,3.9,5/8/2022
DP46834,Ethan,7235284861,Pune,Bike,4.5,1/6/2024
DP35132,Noah,9612307803,Mumbai,Bike,4.1,5/2/2023
DP44847,Sophia,9988819408,Mumbai,Scooter,4.7,2/27/2021
DP06018,Isabella,9100900778,Delhi,Scooter,3.6,12/8/2024
DP14775,Mason,7567438068,Mumbai,Scooter,1.6,4/15/2020
DP15204,Amelia,9688110012,Bangalore,Scooter,4.4,12/14/2022
DP05101,Alexander,7807094194,Hyderabad,Bike,4.8,9/13/2021
DP26281,Lucas,9829824539,Mumbai,Scooter,3.4,10/12/2023
DP21499,Isabella,7302137013,Kolkata,Bike,3.6,4/8/2022
DP36492,Sophia,8306572235,Mumbai,Scooter,2.7,1/16/2021
DP29299,Amelia,7124909866,Chennai,Scooter,1.3,1/21/2021
DP21360,Adam,7786565406,Pune,Scooter,2.5,5/18/2024
DP27635,Olivia,8478714675,Ahmedabad,Scooter,3,7/17/2024
DP47995,Amelia,7373752966,Hyderabad,Bike,1.7,7/20/2019
DP36132,Olivia,9007976913,Hyderabad,Bike,3.4,6/4/2023
DP46009,Liam,7980311817,Pune,Scooter,2,10/21/2022
DP33812,Ava,9269606075,Ahmedabad,Scooter,3.2,9/3/2023
DP18751,Olivia,8558930433,Delhi,Bike,4.8,9/24/2020
DP05096,Noah,9152577566,Ahmedabad,Scooter,2.5,12/8/2022
DP49598,Mason,7201688324,Ahmedabad,Bike,4.1,12/8/2023
DP16208,Mia,8406361904,Bangalore,Scooter,4.8,6/9/2021
DP42610,Ethan,9696731142,Chennai,Bike,3.8,12/3/2024
DP27531,James,9367938114,Mumbai,Scooter,1.9,3/28/2019
DP19209,Ethan,9519503996,Mumbai,Scooter,4.6,9/16/2022
DP11288,Charlotte,7180084554,Mumbai,Scooter,1.6,10/19/2021
DP17545,Charlotte,7873308804,Hyderabad,Bike,4.8,3/11/2019
DP15648,Alexander,7846842043,Kolkata,Scooter,5,7/15/2019
DP40109,Liam,7068267766,Kolkata,Scooter,2.9,12/14/2023
DP40523,Ava,7373830965,Hyderabad,Bike,1.3,9/16/2019
DP23722,Noah,8939394067,Mumbai,Scooter,2.4,4/19/2022
DP45027,Mia,7954599544,Ahmedabad,Bike,2.1,1/12/2023
DP22767,Sophia,8822365603,Hyderabad,Scooter,1.8,9/17/2021
DP39526,Ethan,8260904239,Bangalore,Scooter,2.4,1/11/2020
DP06118,Adam,7800956033,Hyderabad,Scooter,3.1,1/26/2020
DP32502,Noah,9092400253,Chennai,Bike,2.5,10/26/2021
DP17441,Emma,8762532243,Ahmedabad,Bike,2.4,3/16/2024
DP36899,Emma,9073332443,Pune,Scooter,1.8,4/4/2023
DP18704,Ethan,7565299875,Pune,Bike,4.1,7/22/2019
DP07437,Amelia,8768320794,Mumbai,Bike,3.1,2/28/2023
DP48894,Olivia,9566360641,Hyderabad,Bike,3.3,6/3/2024
DP18785,Noah,9061905290,Bangalore,Bike,3.4,1/4/2024
DP46943,Adam,9162148007,Delhi,Bike,1,9/4/2024
DP02363,Charlotte,9256885926,Delhi,Bike,4.8,6/3/2020
DP23685,Emma,9674118142,Kolkata,Bike,4.8,4/7/2019
DP01444,Mia,7540809220,Ahmedabad,Bike,1,8/18/2024
DP19331,Isabella,9980422837,Kolkata,Scooter,4.1,8/5/2022
DP12377,Lucas,7365534248,Delhi,Scooter,2.3,1/20/2020
DP22402,Charlotte,9684010994,Mumbai,Scooter,1.7,11/8/2021
DP32358,Charlotte,7480975860,Pune,Scooter,1.5,7/11/2023
DP15557,Alexander,8743120436,Delhi,Scooter,5,10/18/2024
DP48492,Alexander,9960969030,Hyderabad,Bike,1.3,7/16/2019
DP12711,Alexander,8231713411,Kolkata,Scooter,3.3,2/25/2024
DP38822,Noah,7565377875,Hyderabad,Bike,2.5,3/13/2020
DP35310,Olivia,8456499420,Ahmedabad,Scooter,2.6,8/27/2019
DP36835,Amelia,8557817118,Kolkata,Bike,3.1,6/14/2023
DP43420,Liam,8720278544,Bangalore,Bike,2.1,2/26/2022
DP40228,Adam,9911621970,Ahmedabad,Bike,4.1,8/1/2022
DP08860,Ava,8532301629,Hyderabad,Bike,4.3,9/28/2024
DP35838,Ethan,9651285811,Chennai,Bike,3.3,1/2/2022
DP06874,Ava,9760128378,Kolkata,Bike,1.5,6/1/2020
DP13476,Emma,9146328630,Bangalore,Scooter,3.1,7/5/2024
DP48883,Olivia,9875569989,Delhi,Scooter,1.8,3/5/2019
DP05592,Isabella,9735687826,Mumbai,Bike,4.2,3/28/2023
DP15016,James,9355563160,Chennai,Bike,5,3/11/2020
DP03785,Isabella,7625232560,Delhi,Scooter,2.5,7/12/2021
DP28731,Isabella,7028770448,Kolkata,Bike,1.1,7/13/2024
DP11442,Liam,8526610087,Mumbai,Scooter,2.7,12/28/2022
DP39665,Mia,9824503390,Mumbai,Bike,3.2,3/14/2021
